time,open,high,low,close
2006-11-30T18:00:00-06:00,91.7,91.7,91.7,91.7
2006-12-31T18:00:00-06:00,96.9,96.9,96.9,96.9
2007-01-31T18:00:00-06:00,91.3,91.3,91.3,91.3
2007-02-28T18:00:00-06:00,88.4,88.4,88.4,88.4
2007-03-31T19:00:00-05:00,87.1,87.1,87.1,87.1
2007-04-30T19:00:00-05:00,88.3,88.3,88.3,88.3
2007-05-31T19:00:00-05:00,85.3,85.3,85.3,85.3
2007-06-30T19:00:00-05:00,90.4,90.4,90.4,90.4
2007-07-31T19:00:00-05:00,83.4,83.4,83.4,83.4
2007-08-31T19:00:00-05:00,83.4,83.4,83.4,83.4
2007-09-30T19:00:00-05:00,80.9,80.9,80.9,80.9
2007-10-31T19:00:00-05:00,76.1,76.1,76.1,76.1
2007-11-30T18:00:00-06:00,75.5,75.5,75.5,75.5
2007-12-31T18:00:00-06:00,78.4,78.4,78.4,78.4
2008-01-31T18:00:00-06:00,70.8,70.8,70.8,70.8
2008-02-29T18:00:00-06:00,69.5,69.5,69.5,69.5
2008-03-31T19:00:00-05:00,62.6,62.6,62.6,62.6
2008-04-30T19:00:00-05:00,59.8,59.8,59.8,59.8
2008-05-31T19:00:00-05:00,56.4,56.4,56.4,56.4
2008-06-30T19:00:00-05:00,61.2,61.2,61.2,61.2
2008-07-31T19:00:00-05:00,63,63,63,63
2008-08-31T19:00:00-05:00,70.3,70.3,70.3,70.3
2008-09-30T19:00:00-05:00,57.6,57.6,57.6,57.6
2008-10-31T19:00:00-05:00,55.3,55.3,55.3,55.3
2008-11-30T18:00:00-06:00,60.1,60.1,60.1,60.1
2008-12-31T18:00:00-06:00,61.2,61.2,61.2,61.2
2009-01-31T18:00:00-06:00,56.3,56.3,56.3,56.3
2009-02-28T18:00:00-06:00,57.3,57.3,57.3,57.3
2009-03-31T19:00:00-05:00,65.1,65.1,65.1,65.1
2009-04-30T19:00:00-05:00,68.7,68.7,68.7,68.7
2009-05-31T19:00:00-05:00,70.8,70.8,70.8,70.8
2009-06-30T19:00:00-05:00,66,66,66,66
2009-07-31T19:00:00-05:00,65.7,65.7,65.7,65.7
2009-08-31T19:00:00-05:00,73.5,73.5,73.5,73.5
2009-09-30T19:00:00-05:00,70.6,70.6,70.6,70.6
2009-10-31T19:00:00-05:00,67.4,67.4,67.4,67.4
2009-11-30T18:00:00-06:00,72.5,72.5,72.5,72.5
2009-12-31T18:00:00-06:00,74.4,74.4,74.4,74.4
2010-01-31T18:00:00-06:00,73.6,73.6,73.6,73.6
2010-02-28T18:00:00-06:00,73.6,73.6,73.6,73.6
2010-03-31T19:00:00-05:00,72.2,72.2,72.2,72.2
2010-04-30T19:00:00-05:00,73.6,73.6,73.6,73.6
2010-05-31T19:00:00-05:00,76,76,76,76
2010-06-30T19:00:00-05:00,67.8,67.8,67.8,67.8
2010-07-31T19:00:00-05:00,68.9,68.9,68.9,68.9
2010-08-31T19:00:00-05:00,68.2,68.2,68.2,68.2
2010-09-30T19:00:00-05:00,67.7,67.7,67.7,67.7
2010-10-31T19:00:00-05:00,71.6,71.6,71.6,71.6
2010-11-30T18:00:00-06:00,74.5,74.5,74.5,74.5
2010-12-31T18:00:00-06:00,74.2,74.2,74.2,74.2
2011-01-31T18:00:00-06:00,77.5,77.5,77.5,77.5
2011-02-28T18:00:00-06:00,67.5,67.5,67.5,67.5
2011-03-31T19:00:00-05:00,69.8,69.8,69.8,69.8
2011-04-30T19:00:00-05:00,74.3,74.3,74.3,74.3
2011-05-31T19:00:00-05:00,71.5,71.5,71.5,71.5
2011-06-30T19:00:00-05:00,63.7,63.7,63.7,63.7
2011-07-31T19:00:00-05:00,55.8,55.8,55.8,55.8
2011-08-31T19:00:00-05:00,59.5,59.5,59.5,59.5
2011-09-30T19:00:00-05:00,60.8,60.8,60.8,60.8
2011-10-31T19:00:00-05:00,63.7,63.7,63.7,63.7
2011-11-30T18:00:00-06:00,69.9,69.9,69.9,69.9
2011-12-31T18:00:00-06:00,75,75,75,75
2012-01-31T18:00:00-06:00,75.3,75.3,75.3,75.3
2012-02-29T18:00:00-06:00,76.2,76.2,76.2,76.2
2012-03-31T19:00:00-05:00,76.4,76.4,76.4,76.4
2012-04-30T19:00:00-05:00,79.3,79.3,79.3,79.3
2012-05-31T19:00:00-05:00,73.2,73.2,73.2,73.2
2012-06-30T19:00:00-05:00,72.3,72.3,72.3,72.3
2012-07-31T19:00:00-05:00,74.3,74.3,74.3,74.3
2012-08-31T19:00:00-05:00,78.3,78.3,78.3,78.3
2012-09-30T19:00:00-05:00,82.6,82.6,82.6,82.6
2012-10-31T19:00:00-05:00,82.7,82.7,82.7,82.7
2012-11-30T18:00:00-06:00,72.9,72.9,72.9,72.9
2012-12-31T18:00:00-06:00,73.8,73.8,73.8,73.8
2013-01-31T18:00:00-06:00,77.6,77.6,77.6,77.6
2013-02-28T18:00:00-06:00,78.6,78.6,78.6,78.6
2013-03-31T19:00:00-05:00,76.4,76.4,76.4,76.4
2013-04-30T19:00:00-05:00,84.5,84.5,84.5,84.5
2013-05-31T19:00:00-05:00,84.1,84.1,84.1,84.1
2013-06-30T19:00:00-05:00,85.1,85.1,85.1,85.1
2013-07-31T19:00:00-05:00,82.1,82.1,82.1,82.1
2013-08-31T19:00:00-05:00,77.5,77.5,77.5,77.5
2013-09-30T19:00:00-05:00,73.2,73.2,73.2,73.2
2013-10-31T19:00:00-05:00,75.1,75.1,75.1,75.1
2013-11-30T18:00:00-06:00,82.5,82.5,82.5,82.5
2013-12-31T18:00:00-06:00,81.2,81.2,81.2,81.2
2014-01-31T18:00:00-06:00,81.6,81.6,81.6,81.6
2014-02-28T18:00:00-06:00,80,80,80,80
2014-03-31T19:00:00-05:00,84.1,84.1,84.1,84.1
2014-04-30T19:00:00-05:00,81.9,81.9,81.9,81.9
2014-05-31T19:00:00-05:00,82.5,82.5,82.5,82.5
2014-06-30T19:00:00-05:00,81.8,81.8,81.8,81.8
2014-07-31T19:00:00-05:00,82.5,82.5,82.5,82.5
2014-08-31T19:00:00-05:00,84.6,84.6,84.6,84.6
2014-09-30T19:00:00-05:00,86.9,86.9,86.9,86.9
2014-10-31T19:00:00-05:00,88.8,88.8,88.8,88.8
2014-11-30T18:00:00-06:00,93.6,93.6,93.6,93.6
2014-12-31T18:00:00-06:00,98.1,98.1,98.1,98.1
2015-01-31T18:00:00-06:00,95.4,95.4,95.4,95.4
2015-02-28T18:00:00-06:00,93,93,93,93
2015-03-31T19:00:00-05:00,95.9,95.9,95.9,95.9
2015-04-30T19:00:00-05:00,90.7,90.7,90.7,90.7
2015-05-31T19:00:00-05:00,96.1,96.1,96.1,96.1
2015-06-30T19:00:00-05:00,93.1,93.1,93.1,93.1
2015-07-31T19:00:00-05:00,91.9,91.9,91.9,91.9
2015-08-31T19:00:00-05:00,87.2,87.2,87.2,87.2
2015-09-30T19:00:00-05:00,90,90,90,90
2015-10-31T19:00:00-05:00,91.3,91.3,91.3,91.3
2015-11-30T18:00:00-06:00,92.6,92.6,92.6,92.6
2015-12-31T18:00:00-06:00,92,92,92,92
2016-01-31T18:00:00-06:00,91.7,91.7,91.7,91.7
2016-02-29T18:00:00-06:00,91,91,91,91
2016-03-31T19:00:00-05:00,89,89,89,89
2016-04-30T19:00:00-05:00,94.7,94.7,94.7,94.7
2016-05-31T19:00:00-05:00,93.5,93.5,93.5,93.5
2016-06-30T19:00:00-05:00,90,90,90,90
2016-07-31T19:00:00-05:00,89.8,89.8,89.8,89.8
2016-08-31T19:00:00-05:00,91.2,91.2,91.2,91.2
2016-09-30T19:00:00-05:00,87.2,87.2,87.2,87.2
2016-10-31T19:00:00-05:00,93.8,93.8,93.8,93.8
2016-11-30T18:00:00-06:00,98.2,98.2,98.2,98.2
2016-12-31T18:00:00-06:00,98.5,98.5,98.5,98.5
2017-01-31T18:00:00-06:00,96.3,96.3,96.3,96.3
2017-02-28T18:00:00-06:00,96.9,96.9,96.9,96.9
2017-03-31T19:00:00-05:00,97,97,97,97
2017-04-30T19:00:00-05:00,97.1,97.1,97.1,97.1
2017-05-31T19:00:00-05:00,95,95,95,95
2017-06-30T19:00:00-05:00,93.4,93.4,93.4,93.4
2017-07-31T19:00:00-05:00,96.8,96.8,96.8,96.8
2017-08-31T19:00:00-05:00,95.1,95.1,95.1,95.1
2017-09-30T19:00:00-05:00,100.7,100.7,100.7,100.7
2017-10-31T19:00:00-05:00,98.5,98.5,98.5,98.5
2017-11-30T18:00:00-06:00,95.9,95.9,95.9,95.9
2017-12-31T18:00:00-06:00,95.7,95.7,95.7,95.7
2018-01-31T18:00:00-06:00,99.7,99.7,99.7,99.7
2018-02-28T18:00:00-06:00,101.4,101.4,101.4,101.4
2018-03-31T19:00:00-05:00,98.8,98.8,98.8,98.8
2018-04-30T19:00:00-05:00,98,98,98,98
2018-05-31T19:00:00-05:00,98.2,98.2,98.2,98.2
2018-06-30T19:00:00-05:00,97.9,97.9,97.9,97.9
2018-07-31T19:00:00-05:00,96.2,96.2,96.2,96.2
2018-08-31T19:00:00-05:00,100.1,100.1,100.1,100.1
2018-09-30T19:00:00-05:00,98.6,98.6,98.6,98.6
2018-10-31T19:00:00-05:00,97.5,97.5,97.5,97.5
2018-11-30T18:00:00-06:00,98.3,98.3,98.3,98.3
2018-12-31T18:00:00-06:00,91.2,91.2,91.2,91.2
2019-01-31T18:00:00-06:00,93.8,93.8,93.8,93.8
2019-02-28T18:00:00-06:00,98.4,98.4,98.4,98.4
2019-03-31T19:00:00-05:00,97.2,97.2,97.2,97.2
2019-04-30T19:00:00-05:00,100,100,100,100
2019-05-31T19:00:00-05:00,98.2,98.2,98.2,98.2
2019-06-30T19:00:00-05:00,98.4,98.4,98.4,98.4
2019-07-31T19:00:00-05:00,89.8,89.8,89.8,89.8
2019-08-31T19:00:00-05:00,93.2,93.2,93.2,93.2
2019-09-30T19:00:00-05:00,95.5,95.5,95.5,95.5
2019-10-31T19:00:00-05:00,96.8,96.8,96.8,96.8
2019-11-30T18:00:00-06:00,99.3,99.3,99.3,99.3
2019-12-31T18:00:00-06:00,99.8,99.8,99.8,99.8
2020-01-31T18:00:00-06:00,101,101,101,101
2020-02-29T18:00:00-06:00,89.1,89.1,89.1,89.1
2020-03-31T19:00:00-05:00,71.8,71.8,71.8,71.8
2020-04-30T19:00:00-05:00,72.3,72.3,72.3,72.3
2020-05-31T19:00:00-05:00,78.1,78.1,78.1,78.1
2020-06-30T19:00:00-05:00,72.5,72.5,72.5,72.5
2020-07-31T19:00:00-05:00,74.1,74.1,74.1,74.1
2020-08-31T19:00:00-05:00,80.4,80.4,80.4,80.4
2020-09-30T19:00:00-05:00,81.8,81.8,81.8,81.8
2020-10-31T19:00:00-05:00,76.9,76.9,76.9,76.9
2020-11-30T18:00:00-06:00,80.7,80.7,80.7,80.7
2020-12-31T18:00:00-06:00,79,79,79,79
2021-01-31T18:00:00-06:00,76.8,76.8,76.8,76.8
2021-02-28T18:00:00-06:00,84.9,84.9,84.9,84.9
2021-03-31T19:00:00-05:00,88.3,88.3,88.3,88.3
2021-04-30T19:00:00-05:00,82.9,82.9,82.9,82.9
2021-05-31T19:00:00-05:00,85.5,85.5,85.5,85.5
2021-06-30T19:00:00-05:00,81.2,81.2,81.2,81.2
2021-07-31T19:00:00-05:00,70.3,70.3,70.3,70.3
2021-08-31T19:00:00-05:00,72.8,72.8,72.8,72.8
2021-09-30T19:00:00-05:00,71.7,71.7,71.7,71.7
2021-10-31T19:00:00-05:00,67.4,67.4,67.4,67.4
2021-11-30T18:00:00-06:00,70.6,70.6,70.6,70.6
2021-12-31T18:00:00-06:00,67.2,67.2,67.2,67.2
2022-01-31T18:00:00-06:00,62.8,62.8,62.8,62.8
2022-02-28T18:00:00-06:00,59.4,59.4,59.4,59.4
2022-03-31T19:00:00-05:00,65.2,65.2,65.2,65.2
2022-04-30T19:00:00-05:00,58.4,58.4,58.4,58.4
2022-05-31T19:00:00-05:00,50,50,50,50
2022-06-30T19:00:00-05:00,51.5,51.5,51.5,51.5
2022-07-31T19:00:00-05:00,58.2,58.2,58.2,58.2
2022-08-31T19:00:00-05:00,58.6,58.6,58.6,58.6
2022-09-30T19:00:00-05:00,59.9,59.9,59.9,59.9
2022-10-31T19:00:00-05:00,56.8,56.8,56.8,56.8
2022-11-30T18:00:00-06:00,59.1,59.1,59.1,59.1
